iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-8.89,-14.0,-13.29
2,-8.89,-13.29,-9.43
3,-8.89,-11.5,-10.01
4,-8.89,-10.29,-11.73
5,-8.89,-10.01,-10.14
6,-8.89,-8.89,-11.14
7,-8.89,-10.0,-11.14
8,-8.89,-11.33,-10.14
9,-8.89,-11.14,-11.14
10,-8.89,-14.0,-11.14
11,-8.89,-14.0,-10.14
12,-8.89,-11.0,-11.14
13,-8.89,-12.75,-11.14
14,-8.89,-11.73,-11.14
15,-8.89,-11.73,-11.14
16,-8.89,-11.14,-11.14
17,-8.89,-11.14,-11.14
18,-8.89,-11.14,-11.14
19,-8.89,-11.14,-8.89
20,-8.89,-11.14,-8.89
21,-8.89,-8.89,-8.89
22,-8.89,-8.89,-8.89
23,-8.89,-8.89,-8.89
24,-8.89,-8.89,-8.89
25,-8.89,-8.89,-8.89
26,-8.89,-8.89,-8.89
27,-8.89,-8.89,-8.89
28,-8.89,-8.89,-8.89
29,-8.89,-8.89,-8.89
30,-8.89,-8.89,-8.89
31,-8.89,-8.89,-8.89
32,-8.89,-8.89,-8.89
33,-8.89,-8.89,-8.89
34,-8.89,-8.89,-8.89
35,-8.89,-8.89,-8.89
36,-8.89,-8.89,-8.89
37,-8.89,-8.89,-8.89
38,-8.89,-8.89,-8.89
39,-8.89,-8.89,-8.89
40,-8.89,-8.89,-8.89
41,-8.89,-8.89,-8.89
42,-8.89,-8.89,-8.89
43,-8.89,-8.89,-8.89
44,-8.89,-8.89,-8.89
45,-8.89,-8.89,-8.89
46,-8.89,-8.89,-8.89
47,-8.89,-8.89,-8.89
48,-8.89,-8.89,-8.89
49,-8.89,-8.89,-8.89
50,-8.89,-8.89,-8.89
51,-8.89,-8.89,-8.89
52,-8.89,-8.89,-8.89
53,-8.89,-8.89,-8.89
54,-8.89,-8.89,-8.89
55,-8.89,-8.89,-8.89
56,-8.89,-8.89,-8.89
57,-8.89,-8.89,-8.89
58,-8.89,-8.89,-8.89
59,-8.89,-8.89,-8.89
60,-8.89,-8.89,-8.89
61,-8.89,-8.89,-8.89
62,-8.89,-8.89,-8.89
63,-8.89,-8.89,-8.89
64,-8.89,-8.89,-8.89
65,-8.89,-8.89,-8.89
66,-8.89,-8.89,-8.89
67,-8.89,-8.89,-8.89
68,-8.89,-8.89,-8.89
69,-8.89,-8.89,-8.89
70,-8.89,-8.89,-8.89
71,-8.89,-8.89,-8.89
72,-8.89,-8.89,-8.89
73,-8.89,-8.89,-8.89
74,-8.89,-8.89,-8.89
75,-8.89,-8.89,-8.89
76,-8.89,-8.89,-8.89
77,-8.89,-8.89,-8.89
78,-8.89,-8.89,-8.89
79,-8.89,-8.89,-8.89
80,-8.89,-8.89,-8.89
81,-8.89,-8.89,-8.89
82,-8.89,-8.89,-8.89
83,-8.89,-8.89,-8.89
84,-8.89,-8.89,-8.89
85,-8.89,-8.89,-8.89
86,-8.89,-8.89,-8.89
87,-8.89,-8.89,-8.89
88,-8.89,-8.89,-8.89
89,-8.89,-8.89,-8.89
90,-8.89,-8.89,-8.89
91,-8.89,-8.89,-8.89
92,-8.89,-8.89,-8.89
93,-8.89,-8.89,-8.89
94,-8.89,-8.89,-8.89
95,-8.89,-8.89,-8.89
96,-8.89,-8.89,-8.89
97,-8.89,-8.89,-8.89
98,-8.89,-8.89,-8.89
99,-8.89,-8.89,-8.89
100,-8.89,-8.89,-8.89
