iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-13.94,-13.88,-14.89
2,-14.36,-12.86,-15.01
3,-14.06,-12.86,-13.88
4,-15.86,-12.86,-14.8
5,-14.64,-12.86,-15.5
6,-15.79,-12.86,-15.51
7,-15.31,-12.86,-13.58
8,-15.14,-12.86,-12.78
9,-14.8,-13.49,-12.78
10,-15.81,-13.11,-12.78
11,-14.74,-12.61,-13.28
12,-14.74,-12.61,-12.78
13,-15.31,-12.61,-12.78
14,-13.89,-12.61,-12.61
15,-13.11,-12.61,-12.61
16,-13.11,-12.61,-12.61
17,-13.11,-12.61,-12.61
18,-13.11,-12.61,-12.61
19,-12.61,-12.61,-12.61
20,-12.61,-12.61,-12.61
21,-12.61,-12.61,-12.61
22,-12.61,-12.61,-12.61
23,-12.61,-12.61,-12.61
24,-12.61,-12.61,-12.61
25,-12.61,-12.61,-12.61
26,-12.61,-12.61,-12.61
27,-12.61,-12.61,-12.61
28,-12.61,-12.61,-12.61
29,-12.61,-12.61,-12.61
30,-12.61,-12.61,-12.61
31,-12.61,-12.61,-12.61
32,-12.61,-12.61,-12.61
33,-12.61,-12.61,-12.61
34,-12.61,-12.61,-12.61
35,-12.61,-12.61,-12.61
36,-12.61,-12.61,-12.61
37,-12.61,-12.61,-12.61
38,-12.61,-12.61,-12.61
39,-12.61,-12.61,-12.61
40,-12.61,-12.61,-12.61
41,-12.61,-12.61,-12.61
42,-12.61,-12.61,-12.61
43,-12.61,-12.61,-12.61
44,-12.61,-12.61,-12.61
45,-12.61,-12.61,-12.61
46,-12.61,-12.61,-12.61
47,-12.61,-12.61,-12.61
48,-12.61,-12.61,-12.61
49,-12.61,-12.61,-12.61
50,-12.61,-12.61,-12.61
51,-12.61,-12.61,-12.61
52,-12.61,-12.61,-12.61
53,-12.61,-12.61,-12.61
54,-12.61,-12.61,-12.61
55,-12.61,-12.61,-12.61
56,-12.61,-12.61,-12.61
57,-12.61,-12.61,-12.61
58,-12.61,-12.61,-12.61
59,-12.61,-12.61,-12.61
60,-12.61,-12.61,-12.61
61,-12.61,-12.61,-12.61
62,-12.61,-12.61,-12.61
63,-12.61,-12.61,-12.61
64,-12.61,-12.61,-12.61
65,-12.61,-12.61,-12.61
66,-12.61,-12.61,-12.61
67,-12.61,-12.61,-12.61
68,-12.61,-12.61,-12.61
69,-12.61,-12.61,-12.61
70,-12.61,-12.61,-12.61
71,-12.61,-12.61,-12.61
72,-12.61,-12.61,-12.61
73,-12.61,-12.61,-12.61
74,-12.61,-12.61,-12.61
75,-12.61,-12.61,-12.61
76,-12.61,-12.61,-12.61
77,-12.61,-12.61,-12.61
78,-12.61,-12.61,-12.61
79,-12.61,-12.61,-12.61
80,-12.61,-12.61,-12.61
81,-12.61,-12.61,-12.61
82,-12.61,-12.61,-12.61
83,-12.61,-12.61,-12.61
84,-12.61,-12.61,-12.61
85,-12.61,-12.61,-12.61
86,-12.61,-12.61,-12.61
87,-12.61,-12.61,-12.61
88,-12.61,-12.61,-12.61
89,-12.61,-12.61,-12.61
90,-12.61,-12.61,-12.61
91,-12.61,-12.61,-12.61
92,-12.61,-12.61,-12.61
93,-12.61,-12.61,-12.61
94,-12.61,-12.61,-12.61
95,-12.61,-12.61,-12.61
96,-12.61,-12.61,-12.61
97,-12.61,-12.61,-12.61
98,-12.61,-12.61,-12.61
99,-12.61,-12.61,-12.61
100,-12.61,-12.61,-12.61
