iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness,particle_4_fitness,particle_5_fitness,particle_6_fitness,particle_7_fitness,particle_8_fitness,particle_9_fitness,particle_10_fitness
66,-33.9,-33.9,-33.9,-33.9,-33.9,-35.08,-33.9,-33.9,-33.9,-33.9
67,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
68,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
69,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
70,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
71,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
72,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
73,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
74,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
75,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
76,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
77,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
78,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
79,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
80,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
81,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
82,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
83,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
84,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
85,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
86,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
87,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
88,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
89,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
90,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
91,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
92,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
93,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
94,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
95,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
96,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
97,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
98,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
99,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
100,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
101,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
102,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
103,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
104,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
105,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
106,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
107,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
108,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
109,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
110,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
111,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
112,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
113,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
114,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
115,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
116,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
117,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
118,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
119,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
120,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
121,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
122,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
123,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
124,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
125,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
126,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
127,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
128,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
129,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
130,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
131,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
132,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
133,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
134,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
135,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
136,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
137,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
138,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
139,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
140,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
141,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
142,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
143,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
144,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
145,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
146,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
147,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
148,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
149,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
150,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
151,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
152,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
153,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
154,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
155,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
156,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
157,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
158,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
159,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
160,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
161,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
162,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
163,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
164,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
165,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
166,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
167,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
168,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
169,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
170,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
171,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
172,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
173,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
174,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
175,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
176,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
177,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
178,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
179,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
180,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
181,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
182,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
183,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
184,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
185,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
186,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
187,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
188,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
189,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
190,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
191,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
192,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
193,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
194,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
195,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
196,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
197,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
198,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
199,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
200,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9,-33.9
