iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-44.43,-51.33,-47.62
2,-44.43,-119.0,-85.86
3,-44.43,-119.0,-99.67
4,-44.43,-55.73,-41.67
5,-44.43,-119.0,-51.33
6,-85.86,-119.0,-61.0
7,-61.0,-51.33,-51.33
8,-51.33,-41.67,-61.0
9,-61.0,-41.67,-51.33
10,-51.33,-41.67,-41.67
11,-41.67,-41.67,-41.67
12,-41.67,-41.67,-41.67
13,-41.67,-41.67,-41.67
14,-41.67,-41.67,-41.67
15,-41.67,-41.67,-41.67
16,-41.67,-41.67,-41.67
17,-41.67,-41.67,-41.67
18,-41.67,-41.67,-41.67
19,-41.67,-41.67,-41.67
20,-41.67,-41.67,-41.67
21,-41.67,-41.67,-41.67
22,-41.67,-41.67,-41.67
23,-41.67,-41.67,-41.67
24,-41.67,-41.67,-41.67
25,-41.67,-41.67,-41.67
26,-41.67,-41.67,-41.67
27,-41.67,-41.67,-41.67
28,-41.67,-41.67,-41.67
29,-41.67,-41.67,-41.67
30,-41.67,-41.67,-41.67
31,-41.67,-41.67,-41.67
32,-41.67,-41.67,-41.67
33,-41.67,-41.67,-41.67
34,-41.67,-41.67,-41.67
35,-41.67,-41.67,-41.67
36,-41.67,-41.67,-41.67
37,-41.67,-41.67,-41.67
38,-41.67,-41.67,-41.67
39,-41.67,-41.67,-41.67
40,-41.67,-41.67,-41.67
41,-41.67,-41.67,-41.67
42,-41.67,-41.67,-41.67
43,-41.67,-41.67,-41.67
44,-41.67,-41.67,-41.67
45,-41.67,-41.67,-41.67
46,-41.67,-41.67,-41.67
47,-41.67,-41.67,-41.67
48,-41.67,-41.67,-41.67
49,-41.67,-41.67,-41.67
50,-41.67,-41.67,-41.67
51,-41.67,-41.67,-41.67
52,-41.67,-41.67,-41.67
53,-41.67,-41.67,-41.67
54,-41.67,-41.67,-41.67
55,-41.67,-41.67,-41.67
56,-41.67,-41.67,-41.67
57,-41.67,-41.67,-41.67
58,-41.67,-41.67,-41.67
59,-41.67,-41.67,-41.67
60,-41.67,-41.67,-41.67
61,-41.67,-41.67,-41.67
62,-41.67,-41.67,-41.67
63,-41.67,-41.67,-41.67
64,-41.67,-41.67,-41.67
65,-41.67,-41.67,-41.67
66,-41.67,-41.67,-41.67
67,-41.67,-41.67,-41.67
68,-41.67,-41.67,-41.67
69,-41.67,-41.67,-41.67
70,-41.67,-41.67,-41.67
71,-41.67,-41.67,-41.67
72,-41.67,-41.67,-41.67
73,-41.67,-41.67,-41.67
74,-41.67,-41.67,-41.67
75,-41.67,-41.67,-41.67
76,-41.67,-41.67,-41.67
77,-41.67,-41.67,-41.67
78,-41.67,-41.67,-41.67
79,-41.67,-41.67,-41.67
80,-41.67,-41.67,-41.67
81,-41.67,-41.67,-41.67
82,-41.67,-41.67,-41.67
83,-41.67,-41.67,-41.67
84,-41.67,-41.67,-41.67
85,-41.67,-41.67,-41.67
86,-41.67,-41.67,-41.67
87,-41.67,-41.67,-41.67
88,-41.67,-41.67,-41.67
89,-41.67,-41.67,-41.67
90,-41.67,-41.67,-41.67
91,-41.67,-41.67,-41.67
92,-41.67,-41.67,-41.67
93,-41.67,-41.67,-41.67
94,-41.67,-41.67,-41.67
95,-41.67,-41.67,-41.67
96,-41.67,-41.67,-41.67
97,-41.67,-41.67,-41.67
98,-41.67,-41.67,-41.67
99,-41.67,-41.67,-41.67
100,-41.67,-41.67,-41.67
101,-41.67,-41.67,-41.67
102,-41.67,-41.67,-41.67
103,-41.67,-41.67,-41.67
104,-41.67,-41.67,-41.67
105,-41.67,-41.67,-41.67
106,-41.67,-41.67,-41.67
107,-41.67,-41.67,-41.67
108,-41.67,-41.67,-41.67
109,-41.67,-41.67,-41.67
110,-41.67,-41.67,-41.67
111,-41.67,-41.67,-41.67
112,-41.67,-41.67,-41.67
113,-41.67,-41.67,-41.67
114,-41.67,-41.67,-41.67
115,-41.67,-41.67,-41.67
116,-41.67,-41.67,-41.67
117,-41.67,-41.67,-41.67
118,-41.67,-41.67,-41.67
119,-41.67,-41.67,-41.67
120,-41.67,-41.67,-41.67
121,-41.67,-41.67,-41.67
122,-41.67,-41.67,-41.67
123,-41.67,-41.67,-41.67
124,-41.67,-41.67,-41.67
125,-41.67,-41.67,-41.67
126,-41.67,-41.67,-41.67
127,-41.67,-41.67,-41.67
128,-41.67,-41.67,-41.67
129,-41.67,-41.67,-41.67
130,-41.67,-41.67,-41.67
131,-41.67,-41.67,-41.67
132,-41.67,-41.67,-41.67
133,-41.67,-41.67,-41.67
134,-41.67,-41.67,-41.67
135,-41.67,-41.67,-41.67
136,-41.67,-41.67,-41.67
137,-41.67,-41.67,-41.67
138,-41.67,-41.67,-41.67
139,-41.67,-41.67,-41.67
140,-41.67,-41.67,-41.67
141,-41.67,-41.67,-41.67
142,-41.67,-41.67,-41.67
143,-41.67,-41.67,-41.67
144,-41.67,-41.67,-41.67
145,-41.67,-41.67,-41.67
146,-41.67,-41.67,-41.67
147,-41.67,-41.67,-41.67
148,-41.67,-41.67,-41.67
149,-41.67,-41.67,-41.67
150,-41.67,-41.67,-41.67
