iteration,swarm_best_fitness
1,-49.79
2,-49.79
3,-46.67
4,-46.67
5,-46.67
6,-46.67
7,-46.67
8,-46.67
9,-46.67
10,-46.67
11,-46.67
12,-46.67
13,-46.67
14,-46.67
15,-46.67
16,-46.67
17,-46.67
18,-46.67
19,-46.67
20,-46.67
21,-46.67
22,-46.67
23,-46.67
24,-46.67
25,-46.67
26,-46.67
27,-46.67
28,-46.67
29,-46.67
30,-46.67
31,-46.67
32,-46.67
33,-46.67
34,-46.67
35,-46.67
36,-46.67
37,-46.67
38,-46.67
39,-46.67
40,-46.67
41,-46.67
42,-46.67
43,-46.67
44,-46.67
45,-46.67
46,-46.67
47,-46.67
48,-46.67
49,-46.67
50,-46.67
51,-46.67
52,-46.67
53,-46.67
54,-46.67
55,-46.67
56,-46.67
57,-46.67
58,-46.67
59,-46.67
60,-46.67
61,-46.67
62,-46.67
63,-46.67
64,-46.67
65,-46.67
66,-46.67
67,-46.67
68,-46.67
69,-46.67
70,-46.67
71,-46.67
72,-46.67
73,-46.67
74,-46.67
75,-46.67
76,-46.67
77,-46.67
78,-46.67
79,-46.67
80,-46.67
81,-46.67
82,-46.67
83,-46.67
84,-46.67
85,-46.67
86,-46.67
87,-46.67
88,-46.67
89,-46.67
90,-46.67
91,-46.67
92,-46.67
93,-46.67
94,-46.67
95,-46.67
96,-46.67
97,-46.67
98,-46.67
99,-46.67
100,-46.67
101,-46.67
102,-46.67
103,-46.67
104,-46.67
105,-46.67
106,-46.67
107,-46.67
108,-46.67
109,-46.67
110,-46.67
111,-46.67
112,-46.67
113,-46.67
114,-46.67
115,-46.67
116,-46.67
117,-46.67
118,-46.67
119,-46.67
120,-46.67
121,-46.67
122,-46.67
123,-46.67
124,-46.67
125,-46.67
126,-46.67
127,-46.67
128,-46.67
129,-46.67
130,-46.67
131,-46.67
132,-46.67
133,-46.67
134,-46.67
135,-46.67
136,-46.67
137,-46.67
138,-46.67
139,-46.67
140,-46.67
141,-46.67
142,-46.67
143,-46.67
144,-46.67
145,-46.67
146,-46.67
147,-46.67
148,-46.67
149,-46.67
150,-46.67
