iteration,swarm_best_fitness
1,-28.36
2,-28.36
3,-28.36
4,-28.36
5,-28.36
6,-28.36
7,-28.36
8,-28.36
9,-28.36
10,-26.67
11,-26.67
12,-26.67
13,-26.67
14,-26.67
15,-26.17
16,-26.17
17,-26.17
18,-26.17
19,-26.17
20,-26.17
21,-26.17
22,-26.17
23,-26.17
24,-26.17
25,-26.17
26,-26.17
27,-26.17
28,-26.17
29,-26.17
30,-26.17
31,-26.17
32,-26.17
33,-26.17
34,-26.17
35,-26.17
36,-26.17
37,-26.17
38,-26.17
39,-26.17
40,-26.17
41,-26.17
42,-26.17
43,-26.17
44,-26.17
45,-26.17
46,-26.17
47,-26.17
48,-26.17
49,-26.17
50,-26.17
51,-26.17
52,-26.17
53,-26.17
54,-26.17
55,-26.17
56,-26.17
57,-26.17
58,-26.17
59,-26.17
60,-26.17
61,-26.17
62,-26.17
63,-26.17
64,-26.17
65,-26.17
66,-26.17
67,-26.17
68,-26.17
69,-26.17
70,-26.17
71,-26.17
72,-26.17
73,-26.17
74,-26.17
75,-26.17
76,-26.17
77,-26.17
78,-26.17
79,-26.17
80,-26.17
81,-26.17
82,-26.17
83,-26.17
84,-26.17
85,-26.17
86,-26.17
87,-26.17
88,-26.17
89,-26.17
90,-26.17
91,-26.17
92,-26.17
93,-26.17
94,-26.17
95,-26.17
96,-26.17
97,-26.17
98,-26.17
99,-26.17
100,-26.17
101,-26.17
102,-26.17
103,-26.17
104,-26.17
105,-26.17
106,-26.17
107,-26.17
108,-26.17
109,-26.17
110,-26.17
111,-26.17
112,-26.17
113,-26.17
114,-26.17
115,-26.17
116,-26.17
117,-26.17
118,-26.17
119,-26.17
120,-26.17
121,-26.17
122,-26.17
123,-26.17
124,-26.17
125,-26.17
126,-26.17
127,-26.17
128,-26.17
129,-26.17
130,-26.17
131,-26.17
132,-26.17
133,-26.17
134,-26.17
135,-26.17
136,-26.17
137,-26.17
138,-26.17
139,-26.17
140,-26.17
141,-26.17
142,-26.17
143,-26.17
144,-26.17
145,-26.17
146,-26.17
147,-26.17
148,-26.17
149,-26.17
150,-26.17
