iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-10.94,-9.44,-13.5
2,-10.41,-10.64,-10.42
3,-10.45,-10.74,-11.17
4,-12.31,-12.04,-11.64
5,-11.25,-12.14,-13.02
6,-12.24,-10.21,-11.06
7,-11.29,-10.89,-11.04
8,-12.16,-10.89,-11.06
9,-11.31,-11.64,-11.29
10,-9.75,-10.39,-10.71
11,-10.64,-12.79,-11.27
12,-11.0,-10.36,-13.0
13,-10.89,-9.75,-10.62
14,-10.86,-10.39,-11.74
15,-9.75,-12.01,-11.89
16,-12.25,-11.18,-11.14
17,-12.57,-11.25,-11.36
18,-9.77,-9.95,-11.83
19,-11.65,-12.52,-11.0
20,-11.27,-13.0,-9.5
21,-12.38,-11.14,-11.54
22,-12.79,-10.86,-11.71
23,-11.5,-9.96,-9.67
24,-9.75,-10.75,-10.39
25,-11.89,-12.25,-9.96
26,-9.82,-13.0,-10.89
27,-9.34,-11.02,-11.42
28,-9.34,-9.14,-9.67
29,-10.0,-9.14,-11.01
30,-11.25,-9.14,-10.11
31,-10.25,-9.14,-11.29
32,-9.14,-9.14,-10.39
33,-9.14,-9.14,-10.39
34,-9.14,-9.14,-9.14
35,-9.14,-9.14,-9.14
36,-9.14,-9.14,-9.14
37,-9.14,-9.14,-9.14
38,-9.14,-9.14,-9.14
39,-9.14,-9.14,-9.14
40,-9.14,-9.14,-9.14
41,-9.14,-9.14,-9.14
42,-9.14,-9.14,-9.14
43,-9.14,-9.14,-9.14
44,-9.14,-9.14,-9.14
45,-9.14,-9.14,-9.14
46,-9.14,-9.14,-9.14
47,-9.14,-9.14,-9.14
48,-9.14,-9.14,-9.14
49,-9.14,-9.14,-9.14
50,-9.14,-9.14,-9.14
51,-9.14,-9.14,-9.14
52,-9.14,-9.14,-9.14
53,-9.14,-9.14,-9.14
54,-9.14,-9.14,-9.14
55,-9.14,-9.14,-9.14
56,-9.14,-9.14,-9.14
57,-9.14,-9.14,-9.14
58,-9.14,-9.14,-9.14
59,-9.14,-9.14,-9.14
60,-9.14,-9.14,-9.14
61,-9.14,-9.14,-9.14
62,-9.14,-9.14,-9.14
63,-9.14,-9.14,-9.14
64,-9.14,-9.14,-9.14
65,-9.14,-9.14,-9.14
66,-9.14,-9.14,-9.14
67,-9.14,-9.14,-9.14
68,-9.14,-9.14,-9.14
69,-9.14,-9.14,-9.14
70,-9.14,-9.14,-9.14
71,-9.14,-9.14,-9.14
72,-9.14,-9.14,-9.14
73,-9.14,-9.14,-9.14
74,-9.14,-9.14,-9.14
75,-9.14,-9.14,-9.14
76,-9.14,-9.14,-9.14
77,-9.14,-9.14,-9.14
78,-9.14,-9.14,-9.14
79,-9.14,-9.14,-9.14
80,-9.14,-9.14,-9.14
81,-9.14,-9.14,-9.14
82,-9.14,-9.14,-9.14
83,-9.14,-9.14,-9.14
84,-9.14,-9.14,-9.14
85,-9.14,-9.14,-9.14
86,-9.14,-9.14,-9.14
87,-9.14,-9.14,-9.14
88,-9.14,-9.14,-9.14
89,-9.14,-9.14,-9.14
90,-9.14,-9.14,-9.14
91,-9.14,-9.14,-9.14
92,-9.14,-9.14,-9.14
93,-9.14,-9.14,-9.14
94,-9.14,-9.14,-9.14
95,-9.14,-9.14,-9.14
96,-9.14,-9.14,-9.14
97,-9.14,-9.14,-9.14
98,-9.14,-9.14,-9.14
99,-9.14,-9.14,-9.14
100,-9.14,-9.14,-9.14
